total_trans_amt,total_trans_ct,total_amt_chng_q4_q1,total_revolving_bal,total_ct_chng_q4_q1,months_inactive_12_mon,contacts_count_12_mon,total_relationship_count,credit_limit,avg_utilization_ratio
3369,59,0.496,1582,0.788,3,3,3,12945.0,0.122
1002,22,0.819,799,0.571,1,2,2,6028.0,0.133
2729,38,0.886,1012,0.52,3,3,5,1663.0,0.609
1902,45,0.825,901,0.667,1,0,4,8829.0,0.102
2523,48,1.378,1466,0.846,3,2,4,2963.0,0.495
2083,56,0.433,2507,0.647,4,3,6,14324.0,0.175
4171,75,0.613,1288,1.206,1,2,1,2724.0,0.473
3448,53,1.078,1629,1.038,3,2,3,34516.0,0.047
1052,18,0.525,0,1.571,2,2,5,10100.0,0.0
4611,82,0.803,1427,0.783,1,1,6,2394.0,0.596
2305,33,0.929,2409,0.941,2,2,5,5525.0,0.436
14227,116,0.606,0,0.706,3,2,2,5972.0,0.0
2341,57,0.822,2376,0.541,1,1,3,5093.0,0.467
17498,111,0.712,1909,0.82,3,4,6,17925.0,0.106
14261,99,0.603,1785,0.65,3,2,5,9431.0,0.189
4887,90,0.783,1144,0.698,3,2,5,2884.0,0.397
5008,93,0.839,1541,0.722,3,3,4,1780.0,0.866
4992,77,0.773,1415,0.833,3,2,4,2171.0,0.652
3575,56,0.747,0,1.154,3,3,3,13435.0,0.0
3780,75,0.987,1423,0.923,1,3,4,7966.0,0.179
1457,24,0.788,1753,0.6,3,2,6,1909.0,0.918
781,28,0.672,0,0.75,2,3,2,1925.0,0.0
3888,63,0.762,0,0.853,1,3,5,2419.0,0.0
9451,79,0.915,2517,0.646,1,4,5,6500.0,0.387
8417,95,0.711,1481,0.462,1,2,2,5848.0,0.253
2601,52,1.214,1177,0.733,3,4,6,13046.0,0.09
4659,82,0.967,1328,0.673,4,3,4,3119.0,0.426
1421,22,0.706,1072,1.444,3,0,6,19482.0,0.055
3895,67,0.807,794,0.558,2,2,5,1438.3,0.552
3501,65,0.647,0,0.757,3,2,6,32244.0,0.0
5211,90,0.824,2493,0.765,3,1,5,3436.0,0.726
4480,77,0.417,1045,0.791,2,1,5,14566.0,0.072
4811,77,0.731,2511,0.925,2,3,1,2835.0,0.886
4192,62,0.684,2002,0.55,1,1,3,4951.0,0.404
3309,67,0.903,930,1.03,2,3,5,1682.0,0.553
4467,69,0.861,823,0.683,2,2,3,1980.0,0.416
1555,29,0.6,1377,0.706,3,2,6,2162.0,0.637
5272,62,1.005,0,0.59,3,2,5,12218.0,0.0
3441,69,0.539,1123,0.468,5,2,5,14999.0,0.075
1454,43,0.469,996,0.433,3,2,3,5335.0,0.187
4627,77,0.746,2296,0.791,3,3,3,3897.0,0.589
1175,41,0.528,0,0.464,1,0,6,8362.0,0.0
2716,63,0.865,0,0.703,2,3,5,1691.0,0.0
2508,49,0.904,1091,0.885,4,6,3,8708.0,0.125
3591,63,0.758,1799,0.75,3,1,3,22127.0,0.081
8063,72,0.819,1421,0.714,2,1,2,2550.0,0.557
4802,73,0.639,2297,0.872,2,3,5,10931.0,0.21
5320,62,0.723,2517,0.771,1,4,6,24299.0,0.104
3354,76,0.965,1036,0.854,3,2,5,21696.0,0.048
4182,71,0.588,1232,0.651,3,3,6,1844.0,0.668
3691,75,0.96,1406,0.705,2,3,5,26496.0,0.053
8195,94,0.791,1766,0.679,3,2,2,15987.0,0.11
1766,46,0.584,417,0.533,3,4,3,6572.0,0.063
2487,39,0.725,2517,0.393,2,3,2,2905.0,0.866
4300,68,0.981,913,0.619,3,2,3,1438.3,0.635
7471,88,0.597,1187,0.467,3,2,2,15987.0,0.074
1980,45,1.029,1489,0.607,4,4,3,10540.0,0.141
1356,33,0.378,2077,0.435,1,1,6,2689.0,0.772
1435,32,0.541,1173,0.6,3,2,5,7567.0,0.155
2820,62,1.132,1815,0.879,2,3,6,5825.0,0.312
4726,82,0.626,883,0.708,2,2,5,6274.0,0.141
1626,41,1.346,1985,0.864,3,1,5,3140.0,0.632
4066,63,0.783,1729,0.8,3,0,4,3961.0,0.437
13300,104,0.731,1817,0.677,3,1,3,3196.0,0.569
4797,65,0.887,1409,0.625,2,2,6,1931.0,0.73
3203,54,0.991,868,0.929,3,3,6,8706.0,0.1
1150,26,0.772,877,0.625,3,2,5,14910.0,0.059
7510,89,0.624,1502,0.648,2,2,1,6954.0,0.216
3951,68,0.524,795,0.619,4,3,4,3337.0,0.238
4405,67,0.765,1162,0.811,4,3,5,5843.0,0.199
2263,35,0.702,0,0.522,2,3,5,8766.0,0.0
4033,76,0.785,1759,1.0,1,2,1,9906.0,0.178
4342,73,0.807,2351,1.147,3,2,4,2557.0,0.919
4409,69,0.763,2217,0.568,3,1,3,2525.0,0.878
4738,53,1.058,0,0.395,2,2,2,13769.0,0.0
1281,36,0.491,1470,0.8,1,3,4,18442.0,0.08
4824,83,0.814,1256,0.627,4,3,3,8208.0,0.153
2721,54,0.718,0,0.688,2,3,1,3074.0,0.0
4744,73,0.811,1176,0.921,2,0,6,2467.0,0.477
5112,82,0.767,996,0.673,3,1,1,1727.0,0.577
715,25,0.528,1911,0.562,1,3,2,17030.0,0.112
1047,31,0.618,1960,0.824,3,2,6,33791.0,0.058
4835,70,0.783,0,0.489,1,3,5,1522.0,0.0
2447,41,0.74,0,0.577,3,3,2,1572.0,0.0
2118,52,0.639,0,0.576,3,2,3,10077.0,0.0
1732,35,0.569,2517,0.458,1,0,3,21163.0,0.119
2688,60,0.996,1584,0.714,4,3,3,2789.0,0.568
1463,40,0.93,1203,1.0,1,2,4,10021.0,0.12
4255,75,0.729,1850,0.562,3,4,5,16546.0,0.112
4284,69,0.785,2517,1.3,3,4,6,3212.0,0.784
4126,90,0.678,961,0.667,1,3,5,1507.0,0.638
1099,27,0.554,618,0.8,1,3,6,9364.0,0.066
2319,61,0.623,1351,0.743,2,2,5,2730.0,0.495
7512,81,0.745,1588,0.688,2,2,1,34516.0,0.046
4300,69,0.618,1959,0.683,2,1,6,2579.0,0.76
4673,73,0.634,1560,0.698,6,2,5,3250.0,0.48
3457,66,0.417,892,0.571,3,2,1,24431.0,0.037
1731,40,0.677,0,0.739,2,4,4,1544.0,0.0
2648,41,0.789,0,0.464,3,3,6,2910.0,0.0
1112,26,0.927,0,0.368,3,4,1,34516.0,0.0
14807,115,0.729,0,0.769,2,3,3,8065.0,0.0
1831,60,0.744,1813,0.5,3,2,5,7061.0,0.257
3578,76,0.828,1970,0.689,1,3,3,3811.0,0.517
4317,69,0.985,866,0.568,2,2,6,4976.0,0.174
2473,33,0.773,0,0.833,3,2,5,3877.0,0.0
16328,124,0.656,2517,0.771,3,2,4,7469.0,0.337
4653,78,0.813,0,0.95,3,1,6,1438.3,0.0
4335,76,0.93,1542,0.727,2,4,6,2628.0,0.587
4313,85,0.731,836,0.545,2,1,1,3829.0,0.218
2478,43,0.818,191,0.433,3,4,1,2420.0,0.079
2456,55,1.304,1491,0.571,2,3,6,5478.0,0.272
4776,87,0.653,1465,1.023,2,1,1,3485.0,0.42
4699,77,0.473,1954,0.925,1,2,2,3104.0,0.63
15190,115,0.925,2114,0.855,3,2,2,29974.0,0.071
4816,81,0.658,780,0.588,3,3,5,4554.0,0.171
4222,75,0.62,755,0.744,3,3,4,1438.3,0.525
4253,74,0.569,967,0.721,3,1,3,2146.0,0.451
2558,44,1.294,810,0.571,1,3,3,1512.0,0.536
3455,72,0.926,1946,1.0,2,2,4,16634.0,0.117
16464,103,0.737,570,0.717,1,2,1,21615.0,0.026
2151,46,0.74,859,0.438,5,3,3,3266.0,0.263
4536,85,0.638,1143,0.889,2,3,5,1882.0,0.607
4926,90,0.701,2467,0.731,2,2,5,2801.0,0.881
1682,43,0.403,728,0.303,3,1,2,18660.0,0.039
1135,24,0.581,0,0.846,1,2,3,27088.0,0.0
4674,84,0.653,2262,0.585,3,3,2,3282.0,0.689
15130,102,0.749,2027,0.759,3,3,2,28570.0,0.071
4476,85,1.016,1709,0.735,1,3,5,6362.0,0.269
9819,74,0.899,2517,0.682,4,3,1,8297.0,0.303
4431,89,0.71,0,0.816,3,2,6,5881.0,0.0
4041,66,0.467,0,0.571,2,3,5,1603.0,0.0
1869,47,0.871,2517,0.567,6,2,6,2857.0,0.881
3998,80,0.613,1103,0.739,6,3,6,6054.0,0.182
2602,51,0.804,1932,0.545,3,2,6,7049.0,0.274
2344,48,0.624,0,0.297,3,3,6,4327.0,0.0
2775,74,0.84,0,1.114,4,4,5,2926.0,0.0
14276,96,0.891,1722,0.778,2,3,2,12518.0,0.138
3400,67,0.621,885,0.675,3,1,6,1817.0,0.487
1342,32,0.56,1886,0.391,3,0,4,8466.0,0.223
2313,39,0.711,2260,0.857,1,4,3,3244.0,0.697
2603,56,1.32,690,0.806,1,2,5,14315.0,0.048
4386,63,0.688,883,0.537,1,1,6,4429.0,0.199
5140,82,0.66,641,0.519,1,1,3,1438.3,0.446
14557,114,0.933,1471,0.652,1,3,2,3214.0,0.458
4283,69,0.638,658,0.605,3,3,3,5999.0,0.11
2730,71,0.668,0,0.614,3,4,4,5931.0,0.0
1975,40,1.028,0,0.6,1,3,3,1438.3,0.0
1348,27,0.646,0,0.286,2,1,6,12860.0,0.0
1830,36,0.671,0,0.241,3,2,1,13720.0,0.0
3850,75,0.766,1921,0.562,3,2,6,4207.0,0.457
14378,103,0.96,0,0.717,3,2,1,8426.0,0.0
1920,39,0.408,1544,0.345,2,4,3,1659.0,0.931
4922,80,0.614,1965,0.6,2,2,4,2358.0,0.833
4531,77,0.593,1414,0.54,2,3,6,2202.0,0.642
3120,46,0.845,0,0.586,3,3,6,1905.0,0.0
4980,78,0.826,2216,0.857,3,3,1,2780.0,0.797
3906,74,0.731,0,0.574,3,3,3,2664.0,0.0
4715,66,0.69,1489,0.65,2,3,5,1972.0,0.755
4805,54,1.047,1085,0.588,3,2,1,34516.0,0.031
4610,65,0.602,0,1.321,1,2,6,2140.0,0.0
6439,63,0.549,0,0.75,2,2,2,3264.0,0.0
4736,79,0.757,1310,0.795,6,3,4,2917.0,0.449
15577,114,0.66,2109,0.754,2,0,5,13940.0,0.151
4283,76,0.743,877,0.617,1,2,4,1438.3,0.61
1556,35,0.505,1508,0.842,3,1,4,21134.0,0.071
4365,71,0.756,1349,0.732,2,0,3,1491.0,0.905
5089,71,0.954,1747,1.029,1,2,1,2803.0,0.623
2143,46,0.603,1345,0.586,3,3,6,21434.0,0.063
4431,71,0.533,1480,0.651,2,3,1,2228.0,0.664
4463,87,0.573,661,0.812,2,3,5,1438.3,0.46
1290,38,0.722,1412,0.462,2,2,4,5504.0,0.257
8087,86,0.778,2517,0.509,3,2,2,34516.0,0.073
14618,100,0.81,1229,0.724,3,2,1,3442.0,0.357
1896,50,0.896,1721,1.5,1,4,3,4562.0,0.377
2134,47,0.702,1931,0.808,2,2,6,16594.0,0.116
4552,81,0.625,2517,0.588,4,2,3,8795.0,0.286
1526,45,0.701,967,0.8,2,0,3,5450.0,0.177
5468,71,1.061,0,0.775,3,3,4,13067.0,0.0
4837,87,0.832,0,0.74,3,3,5,2501.0,0.0
2220,45,0.596,0,0.731,5,2,1,3556.0,0.0
1306,26,0.907,1225,0.238,1,4,4,20050.0,0.061
14455,96,0.844,1408,0.846,2,2,2,23981.0,0.059
3386,65,1.028,1148,0.711,1,3,3,15626.0,0.073
4247,87,0.709,1290,0.706,2,4,5,1687.0,0.765
2553,59,0.7,1635,0.553,1,3,4,2965.0,0.551
3016,67,1.059,1903,0.763,1,4,3,4199.0,0.453
8657,98,0.846,1066,0.75,2,3,2,34516.0,0.031
4204,63,0.778,2423,0.8,1,2,5,2452.0,0.988
2511,51,0.866,284,0.5,6,2,3,2404.0,0.118
7548,89,0.94,1799,0.618,2,2,3,5139.0,0.35
1064,13,1.004,1023,0.625,2,2,3,34516.0,0.03
4752,80,0.631,1628,0.739,1,3,1,2876.0,0.566
3759,69,0.86,1835,0.917,3,2,6,7270.0,0.252
4684,86,0.595,1039,0.755,3,3,1,3683.0,0.282
2031,36,0.581,0,0.385,3,3,2,3775.0,0.0
960,18,1.021,0,0.385,3,3,1,3353.0,0.0
2747,42,1.52,1504,0.448,3,4,3,4934.0,0.305
3464,70,0.733,783,0.795,3,4,6,1438.3,0.544
4423,90,0.802,2218,0.667,2,2,4,19198.0,0.116
966,22,0.865,0,1.2,3,3,2,15433.0,0.0
1766,31,0.462,1129,0.476,2,3,2,11252.0,0.1
4773,80,0.841,1613,0.818,2,2,5,1936.0,0.833
1516,44,0.5,2052,0.63,1,2,5,18693.0,0.11
4600,69,0.653,501,0.683,3,1,3,1848.0,0.271
1958,47,0.7,0,0.424,3,5,3,1438.3,0.0
14463,119,1.045,2220,0.776,1,2,2,4343.0,0.511
14875,107,0.711,2517,0.783,3,4,2,28564.0,0.088
14181,126,0.612,1277,0.615,1,3,1,15504.0,0.082
15134,124,0.767,1768,0.722,3,2,3,34516.0,0.051
1152,31,0.852,1305,0.824,3,3,2,4224.0,0.309
4037,68,0.514,1675,0.447,3,2,3,15845.0,0.106
4694,79,0.519,1777,0.411,3,2,3,21805.0,0.081
4909,52,1.032,2517,0.625,3,4,6,23026.0,0.109
4479,80,0.642,1195,0.667,1,2,1,2032.0,0.588
1843,44,0.625,1252,0.63,3,2,3,6703.0,0.187
5032,84,0.834,0,0.68,1,1,5,2747.0,0.0
5298,72,0.708,860,0.714,3,2,1,5756.0,0.149
7179,93,0.733,2082,0.632,2,2,2,11318.0,0.184
3880,74,0.749,0,0.721,1,2,6,1438.3,0.0
15077,126,0.947,1785,0.8,3,2,1,7664.0,0.233
4525,77,0.874,941,0.604,3,3,3,8185.0,0.115
1489,29,0.861,1892,0.526,1,3,5,8398.0,0.225
1858,51,0.78,1670,0.545,1,2,5,7756.0,0.215
2017,43,0.709,760,0.955,2,3,6,1578.0,0.482
2056,41,0.611,1732,0.64,3,3,4,5846.0,0.296
2655,62,0.779,0,0.55,3,4,4,5297.0,0.0
1648,30,1.242,1358,1.5,1,2,5,2981.0,0.456
1409,35,0.435,2480,0.167,1,2,5,7577.0,0.327
4120,78,1.126,774,1.0,1,4,3,1637.0,0.473
4498,73,0.43,0,0.622,3,4,3,11851.0,0.0
8328,94,0.852,1613,0.843,1,3,2,12695.0,0.127
4978,73,1.052,0,0.921,1,3,3,1438.3,0.0
1126,35,0.799,2517,0.591,4,3,4,18672.0,0.135
4960,73,0.528,889,0.46,2,2,6,22487.0,0.04
3607,59,1.002,1472,0.735,1,4,3,7154.0,0.206
4078,77,0.727,739,0.54,2,4,4,1438.3,0.514
4641,78,0.769,1928,0.66,3,3,6,2864.0,0.673
1932,35,0.779,2401,0.346,1,4,6,5660.0,0.424
4844,58,0.596,0,0.871,1,4,3,5597.0,0.0
3292,52,1.299,0,0.857,2,2,4,2209.0,0.0
4700,69,0.76,2070,0.643,1,3,1,3918.0,0.528
4530,72,0.896,0,0.636,1,3,5,1438.3,0.0
4418,59,0.386,1160,0.639,2,2,6,16026.0,0.072
13670,117,0.862,1174,0.857,2,2,2,3152.0,0.372
3814,67,0.833,0,1.03,2,3,6,21317.0,0.0
3906,64,0.662,2233,0.684,3,4,6,6205.0,0.36
4028,81,0.624,1131,0.8,1,2,5,5018.0,0.225
2150,43,0.911,1296,0.87,3,2,3,4939.0,0.262
3044,91,0.892,0,0.896,3,2,3,1438.3,0.0
2387,51,0.544,0,0.5,3,2,1,3770.0,0.0
4063,75,0.681,2216,0.786,1,0,5,2697.0,0.822
4535,82,0.7,1864,0.745,1,2,3,2817.0,0.662
5750,73,0.731,0,0.872,3,2,1,1894.0,0.0
1389,32,1.315,2321,0.6,2,1,3,2742.0,0.846
3942,84,1.114,2242,0.826,3,2,5,2563.0,0.875
9177,50,0.794,0,1.083,2,3,1,34516.0,0.0
2602,43,0.698,2430,0.433,3,2,5,2705.0,0.898
4928,79,1.108,2047,0.646,3,1,3,3758.0,0.545
4210,82,0.776,1603,0.907,1,2,3,3052.0,0.525
4223,81,0.786,1757,0.653,3,2,6,34516.0,0.051
3536,69,0.817,2517,0.769,1,3,5,5928.0,0.425
2438,41,0.66,0,0.464,2,4,5,4045.0,0.0
3896,65,0.587,1086,0.757,2,4,5,5596.0,0.194
2838,49,1.02,1558,1.333,3,0,5,6626.0,0.235
3711,64,0.562,1655,0.524,1,2,5,4948.0,0.334
4921,81,0.95,2373,0.62,2,2,6,7608.0,0.312
3699,77,0.979,772,0.878,3,3,4,34516.0,0.022
1796,41,0.392,0,0.519,3,4,2,4948.0,0.0
1291,33,1.541,864,3.714,1,2,6,8256.0,0.105
1867,34,0.544,0,0.478,2,4,3,4697.0,0.0
4753,87,0.655,0,0.812,2,3,1,3668.0,0.0
1836,46,0.717,794,0.586,6,4,6,18582.0,0.043
838,24,0.65,0,0.412,1,3,6,7340.0,0.0
4496,71,1.227,1160,1.29,2,4,4,1947.0,0.596
2344,34,1.356,1985,0.7,3,2,6,4005.0,0.496
2380,43,0.621,849,0.87,3,3,5,1486.0,0.571
7409,89,0.691,1673,0.534,2,1,1,26882.0,0.062
1071,28,0.638,1658,1.0,2,3,4,2375.0,0.698
4928,84,0.81,0,0.909,2,3,2,1438.3,0.0
1701,33,1.289,1830,1.357,2,4,5,2311.0,0.792
3024,51,0.751,0,1.04,1,3,3,20485.0,0.0
3912,79,0.609,0,0.975,1,1,1,1787.0,0.0
4727,83,0.7,1983,0.804,6,4,6,2646.0,0.749
4583,86,0.709,0,0.911,1,3,2,4637.0,0.0
4614,96,0.966,1165,0.714,3,4,3,11209.0,0.104
5080,85,0.442,1292,0.491,2,3,4,18733.0,0.069
1765,34,1.363,1125,1.615,3,2,5,4469.0,0.252
4274,68,0.581,831,0.581,1,3,6,2493.0,0.333
4456,75,0.726,0,0.974,6,2,2,4451.0,0.0
4531,73,1.026,1764,0.738,1,3,1,9294.0,0.19
1448,31,0.589,0,0.292,3,4,6,1438.3,0.0
13769,104,0.741,961,0.857,3,1,1,8257.0,0.116
2619,41,0.838,0,0.519,3,3,2,7077.0,0.0
3807,61,0.766,1504,0.564,3,2,3,4010.0,0.375
4101,80,0.647,0,0.702,1,3,3,3537.0,0.0
4409,75,0.829,0,0.974,1,3,4,7215.0,0.0
7787,89,0.687,2507,0.508,2,1,2,3082.0,0.813
5099,60,0.464,1482,0.714,3,1,4,9351.0,0.158
2867,42,0.897,0,0.556,3,6,5,3911.0,0.0
4665,67,0.737,909,0.763,2,2,5,1820.0,0.499
3756,57,0.806,0,0.727,1,3,4,9728.0,0.0
4787,89,0.588,1480,0.679,4,1,3,2632.0,0.562
2256,70,0.546,1968,0.591,4,1,6,2562.0,0.768
1314,40,0.591,1996,0.429,3,3,5,5062.0,0.394
2562,38,0.434,710,0.462,1,2,2,2236.0,0.318
1466,41,0.542,1646,1.278,1,2,3,17196.0,0.096
2171,58,0.854,1751,0.758,3,2,6,2463.0,0.711
1134,26,0.496,1428,0.238,2,3,3,1442.0,0.99
4228,81,0.768,1260,0.884,2,2,3,2046.0,0.616
3046,56,0.986,1639,1.154,3,2,6,3142.0,0.522
3999,71,0.66,2185,1.088,3,0,3,4906.0,0.445
2010,45,0.58,2514,0.731,3,4,3,4683.0,0.537
1631,40,0.615,2163,0.29,1,3,3,2347.0,0.922
3275,60,0.629,2157,0.5,2,3,5,16920.0,0.127
2591,55,1.271,1789,0.897,1,3,5,2943.0,0.608
1599,36,0.635,1463,0.565,2,2,4,14976.0,0.098
2021,46,0.435,193,0.394,2,3,3,15987.0,0.012
3789,72,0.825,848,0.565,3,3,5,13220.0,0.064
2406,65,1.055,1568,0.857,2,3,3,3404.0,0.461
4510,79,0.557,945,0.646,3,2,4,14370.0,0.066
4277,90,0.572,0,0.636,2,1,3,2708.0,0.0
13956,122,0.726,898,0.718,2,3,2,11714.0,0.077
3910,68,0.726,904,0.659,2,2,3,34516.0,0.026
4129,72,0.783,1858,0.636,1,1,5,5570.0,0.334
1739,44,0.314,0,0.467,3,5,2,1438.3,0.0
7460,85,0.718,2119,0.604,2,1,2,4942.0,0.429
3993,75,0.602,0,0.531,2,1,4,14322.0,0.0
2877,49,0.788,710,0.581,4,3,2,4629.0,0.153
1954,45,0.528,400,0.5,3,5,1,1883.0,0.212
3910,81,0.66,1578,0.653,2,2,6,9433.0,0.167
4524,72,0.719,0,0.756,3,2,6,4972.0,0.0
4623,84,0.786,994,0.585,3,2,6,10588.0,0.094
5056,82,0.839,861,0.547,2,3,2,1876.0,0.459
3994,64,0.633,1404,0.778,2,3,5,2175.0,0.646
7281,95,0.732,1488,0.532,2,1,2,34516.0,0.043
1878,30,1.321,1549,1.143,3,2,6,2622.0,0.591
4371,82,0.516,2297,0.64,2,3,5,31954.0,0.072
1885,55,0.734,0,0.528,3,4,4,4532.0,0.0
4718,81,0.847,2203,0.976,2,1,6,4789.0,0.46
1981,38,0.624,1517,0.357,2,4,5,5497.0,0.276
5400,84,0.68,882,0.615,1,3,4,1773.0,0.497
8696,72,0.99,2017,0.895,2,2,1,14458.0,0.14
1209,25,0.863,1910,1.5,1,1,5,5014.0,0.381
4794,71,1.117,2517,0.69,1,1,6,6169.0,0.408
14641,117,0.717,1213,0.773,1,2,3,20891.0,0.058
4734,83,0.77,1884,0.886,1,2,5,5612.0,0.336
1509,44,0.662,2242,0.467,2,1,3,10117.0,0.222
2152,46,0.462,1307,0.438,3,3,2,23542.0,0.056
1169,31,0.714,2341,0.409,3,3,5,3398.0,0.689
4743,82,0.61,0,0.822,1,2,4,7564.0,0.0
1430,37,0.431,0,0.423,3,3,5,12342.0,0.0
2240,53,0.649,976,0.395,1,2,5,12714.0,0.077
1973,50,0.771,1824,1.381,4,1,6,3050.0,0.598
14812,101,0.785,1419,0.804,3,1,2,23939.0,0.059
3814,88,0.938,1890,0.66,3,3,3,5762.0,0.328
7950,86,0.813,2130,0.593,1,1,1,5785.0,0.368
3864,64,0.641,1156,0.684,1,3,4,2543.0,0.455
5029,75,0.668,2214,0.562,6,4,3,5438.0,0.407
3871,87,0.923,966,0.706,3,1,3,2111.0,0.458
1759,34,0.576,0,0.214,3,2,6,2760.0,0.0
14596,120,0.57,606,0.791,1,4,4,3688.0,0.164
8438,92,0.731,1494,0.84,2,3,1,15987.0,0.093
2857,40,0.669,0,0.6,3,2,5,2391.0,0.0
3242,58,0.755,1616,1.0,1,2,5,14963.0,0.108
3504,62,0.875,1019,0.771,4,5,3,13933.0,0.073
2616,46,1.158,2517,1.3,3,4,4,3625.0,0.694
2660,70,0.764,1181,0.795,3,2,6,19300.0,0.061
15347,109,0.913,984,0.787,2,2,2,34516.0,0.029
3381,51,0.814,2225,0.594,1,1,3,17437.0,0.128
15554,99,0.978,1816,0.678,3,2,1,14217.0,0.128
4520,73,0.585,1134,0.659,2,2,1,34516.0,0.033
2692,63,0.501,1198,0.5,2,3,3,2404.0,0.498
3526,64,1.101,1284,0.684,1,3,6,21378.0,0.06
4188,79,0.57,0,0.881,1,3,1,5721.0,0.0
2323,47,0.663,0,0.469,1,4,3,2299.0,0.0
14418,100,0.717,1881,0.754,2,3,1,9502.0,0.198
2901,59,1.595,2220,1.36,1,2,3,2700.0,0.822
4042,60,0.644,1835,0.714,3,2,2,6250.0,0.294
2104,44,1.119,1003,0.467,1,4,3,2228.0,0.45
1564,59,0.596,1010,0.686,3,2,4,3636.0,0.278
4539,90,0.841,0,0.765,1,1,3,1438.3,0.0
15926,117,0.749,1067,0.519,1,2,4,5056.0,0.211
4551,84,0.882,833,0.787,2,2,6,1798.0,0.463
4634,92,0.716,0,0.804,2,3,3,1491.0,0.0
1002,21,0.64,1348,1.333,1,4,6,5898.0,0.229
9138,76,1.008,2352,0.9,2,3,3,12918.0,0.182
13434,102,0.755,806,0.672,2,3,1,34516.0,0.023
4661,85,0.686,2066,0.735,3,3,3,4189.0,0.493
4376,86,0.875,784,0.72,3,2,4,12391.0,0.063
1566,50,1.042,942,0.562,3,3,6,10260.0,0.092
4584,84,0.804,0,0.75,3,2,6,21630.0,0.0
3941,82,0.581,0,1.158,3,1,3,2887.0,0.0
2794,58,1.504,1841,1.148,3,2,4,4008.0,0.459
1132,28,1.004,1468,0.556,3,3,6,2084.0,0.704
1295,40,0.75,2363,0.6,2,0,2,2802.0,0.843
4098,74,0.664,2013,0.542,2,3,6,8514.0,0.236
8697,62,0.743,0,0.59,2,4,6,4307.0,0.0
14731,113,0.709,1142,0.948,1,0,5,3818.0,0.299
4489,58,0.925,1410,0.706,1,1,3,2697.0,0.523
5271,76,0.639,1777,0.854,2,3,2,1830.0,0.971
4511,82,0.79,1437,0.822,1,2,5,3187.0,0.451
2869,43,0.768,0,0.433,6,3,3,7359.0,0.0
3656,88,0.562,0,0.76,1,4,3,16099.0,0.0
4855,79,0.873,2506,0.58,1,3,6,3491.0,0.718
1401,44,0.279,0,0.419,3,2,2,3099.0,0.0
1641,45,0.884,1667,0.667,2,2,6,2253.0,0.74
1881,51,0.963,1956,0.417,1,2,6,8504.0,0.23
7597,71,0.787,0,0.69,0,3,1,4085.0,0.0
3872,71,0.792,2159,0.511,1,1,6,2594.0,0.832
2045,45,0.574,0,0.5,3,2,2,22917.0,0.0
1946,38,1.224,2179,1.923,4,2,3,3171.0,0.687
4821,67,0.761,1112,0.763,3,1,6,1963.0,0.566
2329,47,0.628,0,0.516,2,3,3,34516.0,0.0
4656,59,0.631,2122,1.458,2,2,3,2900.0,0.732
3785,64,0.678,1170,0.6,2,3,3,34516.0,0.034
4807,56,0.565,1220,0.931,3,0,4,1635.0,0.746
2279,46,0.661,0,0.533,3,4,1,1714.0,0.0
5223,84,0.822,0,0.909,1,3,6,5013.0,0.0
16230,111,0.742,482,0.947,1,2,3,10948.0,0.044
4683,72,1.077,748,0.946,1,0,6,5649.0,0.132
4563,89,0.78,1419,0.712,2,2,2,2382.0,0.596
16937,116,0.815,1784,0.731,2,2,3,7020.0,0.254
2562,36,0.842,0,0.44,2,2,3,3573.0,0.0
7223,87,0.693,1466,0.611,1,3,2,34516.0,0.042
4892,80,0.592,0,0.818,2,1,1,6426.0,0.0
4101,67,0.539,2375,0.718,3,4,3,8386.0,0.283
3928,69,0.667,1459,0.643,5,2,4,1690.0,0.863
2538,42,0.995,1717,0.4,3,3,3,32838.0,0.052
1388,27,0.92,2266,0.929,1,3,4,19259.0,0.118
4048,74,0.589,2055,0.51,1,4,3,34516.0,0.06
8634,95,0.864,1061,0.9,3,3,2,23355.0,0.045
5149,98,0.736,1190,0.661,3,1,2,2321.0,0.513
1912,45,1.106,1173,0.667,1,1,3,3540.0,0.331
1164,43,0.766,1836,0.593,1,3,3,5413.0,0.339
4655,95,0.605,0,0.638,2,3,5,1493.0,0.0
4410,70,0.957,918,0.591,3,1,6,7015.0,0.131
1774,46,0.719,1640,1.0,1,2,6,4402.0,0.373
5291,96,0.688,764,0.684,2,3,5,5821.0,0.131
4655,66,0.44,0,0.784,3,2,4,5950.0,0.0
3968,66,0.576,920,0.833,1,4,5,2281.0,0.403
4621,73,0.778,687,1.147,2,0,4,1438.3,0.478
4331,89,0.915,0,0.935,3,3,3,1469.0,0.0
4497,79,0.584,0,0.612,4,2,3,1438.3,0.0
3912,77,0.934,1671,0.925,1,2,5,3027.0,0.552
1836,36,0.877,1978,0.895,3,1,6,12059.0,0.164
9081,100,0.729,1163,0.852,3,1,1,7742.0,0.15
3992,73,0.663,0,0.553,2,1,5,8156.0,0.0
4100,74,0.864,1580,0.721,3,3,6,13991.0,0.113
5089,71,0.814,1011,0.868,3,4,3,2933.0,0.345
4109,72,0.56,1058,0.8,2,3,6,1438.3,0.736
1406,27,0.425,0,0.5,1,2,4,1438.3,0.0
4674,87,0.827,0,0.74,5,3,3,4806.0,0.0
4560,84,0.612,913,1.049,4,0,6,3319.0,0.275
8215,109,0.712,1458,0.535,1,2,2,2166.0,0.673
